SWAP_DATE,PLATFORM,TOTAL_SWAPS,UNIQUE_SWAPPERS,TOTAL_AMOUNT_IN,TOTAL_AMOUNT_OUT,UNIQUE_TOKENS_IN,UNIQUE_TOKENS_OUT,AVG_SWAPS_PER_USER,IMPLIED_FEE_PERCENTAGE
2024-02-14 00:00:00.000,liquidswap,27254,5585,7701981012594045,8242372519286284,34,36,4.879857,-0.070163
2024-02-14 00:00:00.000,hippo,9350,642,53890406433473,72511988832773,37,39,14.563863,-0.345545
2024-02-14 00:00:00.000,thala,4488,1192,17994963178132,23849306087995,16,16,3.765101,-0.325332
2024-02-14 00:00:00.000,sushi,2901,1780,592035551626,885919786658,13,11,1.629775,-0.496396
2024-02-14 00:00:00.000,auxexchange,1047,736,2262596397438,2352966305160,14,15,1.422554,-0.039941
2024-02-14 00:00:00.000,animeswap,787,466,8246515906908,7165153031131,28,28,1.688841,0.13113
2024-02-14 00:00:00.000,cetus,411,30,6919064622,9551089350,11,12,13.7,-0.380402
2024-02-14 00:00:00.000,batswap,72,46,209726766934,33263314547407,6,8,1.565217,-157.603096
2024-02-13 00:00:00.000,pancake,26986,3481,7156207885242944,5534313953412691,43,43,7.75237,0.226642
2024-02-13 00:00:00.000,liquidswap,25581,5097,970412986564795,6156540876429103,38,39,5.018835,-5.344248
2024-02-13 00:00:00.000,hippo,9617,660,523706073685764,525202095301827,40,41,14.571212,-0.002857
2024-02-13 00:00:00.000,thala,4498,1048,54045638725203,43966290389480,17,18,4.291985,0.186497
2024-02-13 00:00:00.000,sushi,2001,949,1601192442884,1663708947314,9,11,2.108535,-0.039044
2024-02-13 00:00:00.000,auxexchange,1246,704,1567793641902,974819148330,15,14,1.769886,0.378222
2024-02-13 00:00:00.000,animeswap,825,357,9417968911298,4235410205990,30,33,2.310924,0.550284
2024-02-13 00:00:00.000,cetus,507,28,12995282984,13348422867,10,11,18.107143,-0.027174
2024-02-13 00:00:00.000,batswap,46,26,5298226450597,146167435396497,5,5,1.769231,-26.587993
2024-02-12 00:00:00.000,pancake,29280,4308,2368289063231121,5418125186625273,43,44,6.796657,-1.28778
2024-02-12 00:00:00.000,liquidswap,28976,5748,676807889704300,17901737665710756,36,41,5.041058,-25.45025
2024-02-12 00:00:00.000,hippo,10820,929,344883395169059,2122551144288742,42,43,11.646932,-5.154402
2024-02-12 00:00:00.000,thala,5120,1227,26935058241331,33716122946580,17,17,4.172779,-0.251756
2024-02-12 00:00:00.000,sushi,1976,835,1314499128381,1427296510639,11,13,2.366467,-0.08581
2024-02-12 00:00:00.000,auxexchange,1450,821,383115566901,278204650962,15,16,1.766139,0.273836
2024-02-12 00:00:00.000,animeswap,930,492,5589022805982,11026082545668,30,31,1.890244,-0.97281
2024-02-12 00:00:00.000,cetus,544,31,11055957685,12178667160,9,9,17.548387,-0.101548
2024-02-12 00:00:00.000,batswap,66,35,386603193947,10752707003275,5,6,1.885714,-26.813291
2024-02-11 00:00:00.000,liquidswap,25971,5114,3285143148409489,2717988148710011,38,40,5.078412,0.172642
2024-02-11 00:00:00.000,pancake,22933,3334,5102176701046360,4313372813757717,47,45,6.878524,0.154601
2024-02-11 00:00:00.000,hippo,7919,817,46021159859654,78387978972236,35,38,9.692778,-0.703303
2024-02-11 00:00:00.000,thala,4559,1327,33594966371730,27715572066409,17,18,3.435569,0.175008
2024-02-11 00:00:00.000,sushi,1684,798,457880324764,371710312687,13,12,2.110276,0.188193
2024-02-11 00:00:00.000,auxexchange,1031,615,210708717380,120761513281,16,16,1.676423,0.426879
2024-02-11 00:00:00.000,animeswap,519,295,2108721687383,4394212893257,26,25,1.759322,-1.083828
2024-02-11 00:00:00.000,cetus,346,31,6215412978,5619520745,8,9,11.16129,0.095873
2024-02-11 00:00:00.000,batswap,77,29,384741806776860,433620028316196,7,5,2.655172,-0.127042
2024-02-10 00:00:00.000,liquidswap,23876,4254,984834055600284,2682051906897835,38,43,5.6126,-1.723354
2024-02-10 00:00:00.000,pancake,22225,2550,3824616162345981,4952521503703819,48,49,8.715686,-0.294907
2024-02-10 00:00:00.000,hippo,6420,666,474396923690024,479018826069335,37,41,9.63964,-0.009743
2024-02-10 00:00:00.000,thala,5036,1340,28097171766659,29010348705331,19,18,3.758209,-0.032501
2024-02-10 00:00:00.000,sushi,1914,1038,1374046161803,1375488456116,15,15,1.843931,-0.00105
2024-02-10 00:00:00.000,auxexchange,915,592,1740367197293,759865607848,16,14,1.545608,0.563388
2024-02-10 00:00:00.000,animeswap,893,391,1740521784857001,33995100000137668,30,34,2.283887,-18.531557
2024-02-10 00:00:00.000,cetus,395,31,21282885001,21094304282,9,9,12.741935,0.008861
2024-02-10 00:00:00.000,batswap,263,45,1132487343514505,1168258791500293,6,7,5.844444,-0.031587
2024-02-09 00:00:00.000,pancake,25144,2341,13167330343435964,9288727853341324,61,60,10.740709,0.294563
2024-02-09 00:00:00.000,liquidswap,24739,4090,332352297426189,467437004387698,40,41,6.048655,-0.40645
2024-02-09 00:00:00.000,hippo,5788,562,72193538832834,61296229654517,39,40,10.298932,0.150946
2024-02-09 00:00:00.000,thala,5480,1265,55139161474680,51540764081504,18,19,4.332016,0.06526
2024-02-09 00:00:00.000,animeswap,1486,386,96161522269053,83432494372762,31,36,3.849741,0.132371
2024-02-09 00:00:00.000,sushi,1449,721,978492552487,1314412920869,12,13,2.009709,-0.343304
2024-02-09 00:00:00.000,batswap,1416,162,14963193634944244,15843253737134664,7,7,8.740741,-0.058815
2024-02-09 00:00:00.000,auxexchange,896,409,246630785275,243779303363,16,16,2.190709,0.011562
2024-02-09 00:00:00.000,cetus,428,32,8881494921,11816125612,9,11,13.375,-0.330421
2024-02-08 00:00:00.000,liquidswap,30942,4682,426824223551851,74054853922365220,38,37,6.608714,-172.501994
2024-02-08 00:00:00.000,pancake,25454,4536,4075499986237069,4902449179094048,46,57,5.611552,-0.202907
2024-02-08 00:00:00.000,hippo,6125,622,492550316623722,444403424569588,40,38,9.847267,0.09775
2024-02-08 00:00:00.000,thala,4854,1516,44731773915647,38778582729073,17,17,3.201847,0.133086
2024-02-08 00:00:00.000,sushi,1909,877,661004533574,669158736746,12,13,2.176739,-0.012336
2024-02-08 00:00:00.000,animeswap,985,383,56420455830245,62651363939696,30,28,2.571802,-0.110437
2024-02-08 00:00:00.000,auxexchange,930,433,2449569268343,3284114643342,14,14,2.147806,-0.340691
2024-02-08 00:00:00.000,batswap,660,242,36136273366169030,27644316672060372,6,5,2.727273,0.234998
2024-02-08 00:00:00.000,cetus,391,24,7821318773,7944117227,10,13,16.291667,-0.0157
2024-02-07 00:00:00.000,pancake,29705,3722,2017710136730407,2928001949038478,54,53,7.980924,-0.451151
2024-02-07 00:00:00.000,liquidswap,28533,5084,5415700787929488,5118029614086559,37,38,5.612313,0.054964
2024-02-07 00:00:00.000,hippo,7896,777,222184959186477,210117717859331,41,41,10.162162,0.054312
2024-02-07 00:00:00.000,thala,5581,1511,38553686811063,38874018378050,17,17,3.69358,-0.008309
2024-02-07 00:00:00.000,sushi,1794,765,601657219716,764876210378,14,13,2.345098,-0.271282
2024-02-07 00:00:00.000,auxexchange,1203,550,244757895053,593103661079,15,15,2.187273,-1.423226
2024-02-07 00:00:00.000,animeswap,793,386,8364955901345,7085084119539,27,32,2.054404,0.153004
2024-02-07 00:00:00.000,cetus,438,42,6777327971,8409832887,8,11,10.428571,-0.240877
2024-02-07 00:00:00.000,batswap,266,115,211031135753553,213248782172558,6,6,2.313043,-0.010509
2024-02-06 00:00:00.000,pancake,26690,2709,3584425217849048,3462584106144999,50,52,9.852344,0.033992
2024-02-06 00:00:00.000,liquidswap,21891,4752,803867804010662,418038382156444,33,35,4.606692,0.479966
2024-02-06 00:00:00.000,hippo,7189,692,431448035676771,849260808667832,42,41,10.388728,-0.968397
2024-02-06 00:00:00.000,thala,5297,1215,38420134083297,43501707102452,16,18,4.359671,-0.132263
2024-02-06 00:00:00.000,sushi,1022,423,436229086849,425041323772,11,14,2.416076,0.025647
2024-02-06 00:00:00.000,auxexchange,908,468,955895363896,947128803027,13,14,1.940171,0.009171
2024-02-06 00:00:00.000,animeswap,831,369,3828373943646,3588204526227,30,36,2.252033,0.062734
2024-02-06 00:00:00.000,cetus,469,30,7893315951,7707865190,10,11,15.633333,0.023495
2024-02-06 00:00:00.000,batswap,205,143,84903828876733,76219416081850,3,5,1.433566,0.102285
2024-02-05 00:00:00.000,liquidswap,36490,5476,9727975962785940,82710903248073000,38,42,6.663623,-7.502375
2024-02-05 00:00:00.000,pancake,18663,3003,6727230030343781,5545831507942142,50,50,6.214785,0.175614
2024-02-05 00:00:00.000,hippo,8666,769,101893732105660,115498303148505,40,42,11.269181,-0.133517
2024-02-05 00:00:00.000,thala,4087,1178,26638867714129,18717830841454,16,15,3.46944,0.297349
2024-02-05 00:00:00.000,sushi,1438,689,712496349352,464533090091,12,12,2.087083,0.34802
2024-02-05 00:00:00.000,auxexchange,1013,460,5595439524415,1815152681246,16,15,2.202174,0.675601
2024-02-05 00:00:00.000,animeswap,968,496,17634270146509,10389431052288,32,33,1.951613,0.410839
2024-02-05 00:00:00.000,cetus,530,33,13931124984,11815901995,11,11,16.060606,0.151834
2024-02-05 00:00:00.000,batswap,250,130,169364588684347,181969873470988,5,4,1.923077,-0.074427
2024-02-04 00:00:00.000,liquidswap,37858,7304,2815813614096361,3522679395301956,45,46,5.183187,-0.251034
2024-02-04 00:00:00.000,pancake,17702,2551,5057254431228924,3085079467180096,56,57,6.93924,0.389969
2024-02-04 00:00:00.000,hippo,7835,727,157295742907226,158290420704252,40,40,10.777166,-0.006324
2024-02-04 00:00:00.000,thala,4206,1254,37815563054203,30861620799917,17,16,3.354067,0.183891
2024-02-04 00:00:00.000,sushi,1257,485,663902663861,243473396269,15,18,2.591753,0.633269
2024-02-04 00:00:00.000,auxexchange,942,371,4702443242264,8571361044005,15,16,2.539084,-0.822746
2024-02-04 00:00:00.000,animeswap,681,337,8649745177208,29995018758926,24,28,2.020772,-2.467734
2024-02-04 00:00:00.000,cetus,407,53,13468279834,10069774761,11,12,7.679245,0.252334
2024-02-04 00:00:00.000,batswap,264,110,186661746916564,272950816321431,6,7,2.4,-0.462275
2024-02-03 00:00:00.000,liquidswap,27245,3972,12582739638446100,15266054906384048,39,43,6.859265,-0.213254
2024-02-03 00:00:00.000,pancake,19412,3639,2387564645013789,3059140576114448,55,51,5.334433,-0.281281
2024-02-03 00:00:00.000,hippo,9468,677,53885570324459,64986582448089,39,37,13.985229,-0.206011
2024-02-03 00:00:00.000,thala,7208,2001,24781741953128,26349373128364,16,15,3.602199,-0.063258
2024-02-03 00:00:00.000,sushi,5374,1043,932954944188,800457557693,17,17,5.152445,0.142019
2024-02-03 00:00:00.000,auxexchange,757,325,14007047857319,19178241968137,17,16,2.329231,-0.369185
2024-02-03 00:00:00.000,animeswap,580,298,19392519181536,16349792101451,28,26,1.946309,0.156902
2024-02-03 00:00:00.000,cetus,348,35,12372011499,10678008608,8,8,9.942857,0.136922
2024-02-03 00:00:00.000,batswap,155,65,68641951442223,32642622773568,7,6,2.384615,0.524451
2024-02-02 00:00:00.000,liquidswap,29265,5125,13509823832705060,44607224936528610,39,39,5.710244,-2.301836
2024-02-02 00:00:00.000,pancake,18240,3927,2764586217236974,1524797473428530,60,55,4.644767,0.448454
2024-02-02 00:00:00.000,hippo,10098,650,5262160964161197,40220777113805440,41,42,15.535385,-6.643395
2024-02-02 00:00:00.000,thala,6537,1520,22094077608095,17692970452687,17,17,4.300658,0.199199
2024-02-02 00:00:00.000,sushi,2879,612,1073429362119,1253478190775,18,18,4.704248,-0.167732
2024-02-02 00:00:00.000,auxexchange,802,377,4288580729634,1182457958938,15,16,2.127321,0.724278
2024-02-02 00:00:00.000,animeswap,582,311,19769403637874,5473745400001,30,29,1.871383,0.72312
2024-02-02 00:00:00.000,cetus,554,34,12154407969,13961975740,10,10,16.294118,-0.148717
2024-02-02 00:00:00.000,batswap,294,107,96062603492718,66638539317288,6,5,2.747664,0.306301
2024-02-01 00:00:00.000,liquidswap,27222,5266,450676719340865,1025797606583091,37,41,5.169389,-1.276127
2024-02-01 00:00:00.000,pancake,16869,3860,5438497338895333,3083890124292140,57,56,4.370207,0.432952
2024-02-01 00:00:00.000,hippo,11000,762,156897310135407,101427112077714,37,39,14.435696,0.353545
2024-02-01 00:00:00.000,thala,5137,1039,203757694668458,190922383971104,16,16,4.944177,0.062993
2024-02-01 00:00:00.000,sushi,2006,498,1558071738172,1850432417997,21,22,4.028112,-0.187643
2024-02-01 00:00:00.000,auxexchange,1033,482,303910110244,775145670675,15,16,2.143154,-1.550575
2024-02-01 00:00:00.000,animeswap,739,359,8668713380191,1813081310479,26,30,2.058496,0.790848
2024-02-01 00:00:00.000,cetus,710,65,14644825242,17425977780,9,10,10.923077,-0.189907
2024-02-01 00:00:00.000,batswap,207,108,251084113760534,225053416759706,6,5,1.916667,0.103673
2024-01-31 00:00:00.000,liquidswap,24736,4693,72901536314774,191831246731205,40,40,5.270829,-1.631375
2024-01-31 00:00:00.000,pancake,19693,4735,4182054953484606,2881519157113757,73,70,4.159029,0.31098
2024-01-31 00:00:00.000,hippo,12521,749,45161816570546,34054897690983,43,42,16.716956,0.245936
2024-01-31 00:00:00.000,thala,5493,1225,48481993667855,34325341878719,17,17,4.484082,0.291998
2024-01-31 00:00:00.000,sushi,3512,246,4672056169088,4928708472539,25,25,14.276423,-0.054933
2024-01-31 00:00:00.000,auxexchange,1027,445,1938400766445,2126226377456,16,14,2.307865,-0.096897
2024-01-31 00:00:00.000,animeswap,834,364,6147310558435,7246530486371,29,30,2.291209,-0.178813
2024-01-31 00:00:00.000,cetus,703,55,21418192078,19473469125,14,13,12.781818,0.090798
2024-01-31 00:00:00.000,batswap,326,133,78873014563936,162951950344368,6,5,2.451128,-1.066004
2024-01-30 00:00:00.000,liquidswap,18570,4673,486407871896585,573696590593179,38,37,3.973893,-0.179456
2024-01-30 00:00:00.000,pancake,16154,3858,4224408394264124,1771733027450490,72,62,4.187144,0.580596
2024-01-30 00:00:00.000,hippo,8826,678,238351473190394,40150439065504,41,37,13.017699,0.831549
2024-01-30 00:00:00.000,thala,4671,1247,28869077734143,26667964674316,15,17,3.74579,0.076245
2024-01-30 00:00:00.000,sushi,2103,376,1311092441373,1157261133817,16,20,5.593085,0.117331
2024-01-30 00:00:00.000,animeswap,790,416,6368161640487,5749179859512,27,27,1.899038,0.097199
2024-01-30 00:00:00.000,auxexchange,790,378,5604760139729,9854657707345,17,15,2.089947,-0.758266
2024-01-30 00:00:00.000,cetus,459,33,11321556927,9883365845,10,11,13.909091,0.127031
2024-01-30 00:00:00.000,batswap,346,121,235447905484441,163031643013625,5,6,2.859504,0.307568
2024-01-29 00:00:00.000,pancake,13245,3774,4896712009764186,3120066593448698,59,62,3.509539,0.362824
2024-01-29 00:00:00.000,liquidswap,12871,4298,1912582813700938,2009375006219256,41,37,2.994649,-0.050608
2024-01-29 00:00:00.000,hippo,8430,619,1408516727396957,174028064218272,39,38,13.61874,0.876446
2024-01-29 00:00:00.000,thala,4701,1219,28633764544031,25139719103410,16,16,3.85644,0.122025
2024-01-29 00:00:00.000,sushi,1377,251,893017309389,1227370731415,14,13,5.486056,-0.374409
2024-01-29 00:00:00.000,auxexchange,727,357,13324203152531,2521385543249,15,15,2.036415,0.810767
2024-01-29 00:00:00.000,animeswap,611,318,10548881234963,5207837804042,29,25,1.921384,0.506314
2024-01-29 00:00:00.000,cetus,529,49,12094112587,15828604964,9,9,10.795918,-0.308786
2024-01-29 00:00:00.000,batswap,451,145,113328650929271,142735578770411,6,5,3.110345,-0.259484
2024-01-28 00:00:00.000,liquidswap,19368,7922,5315101490468677,146197178805319800,43,50,2.444837,-26.505999
2024-01-28 00:00:00.000,pancake,12902,4357,2514254577242733,3347498415817713,63,63,2.961212,-0.331408
2024-01-28 00:00:00.000,hippo,6730,654,1810733696338620,2738284785051766,43,41,10.29052,-0.512252
2024-01-28 00:00:00.000,thala,4653,1321,29483790577768,26140198164236,15,15,3.522332,0.113404
2024-01-28 00:00:00.000,sushi,1091,240,534007849784,258872256437,12,16,4.545833,0.515228
2024-01-28 00:00:00.000,auxexchange,732,348,11013220185786,22821760895921,16,15,2.103448,-1.072215
2024-01-28 00:00:00.000,animeswap,563,290,16675690477222,18715192338874,31,26,1.941379,-0.122304
2024-01-28 00:00:00.000,cetus,442,43,15514001703,12466349618,10,10,10.27907,0.196445
2024-01-28 00:00:00.000,batswap,244,114,61736330619929,110479886760099,6,5,2.140351,-0.789544
2024-01-27 00:00:00.000,liquidswap,22144,9833,2946914434698507,2896296947222237,37,37,2.252009,0.017176
2024-01-27 00:00:00.000,pancake,12193,2983,2975249777937258,4429708298196379,59,59,4.087496,-0.488853
2024-01-27 00:00:00.000,hippo,8263,673,336655823953500,1218307426645627,40,40,12.27786,-2.618851
2024-01-27 00:00:00.000,thala,3681,1119,32792502612273,29715930752090,15,16,3.289544,0.093819
2024-01-27 00:00:00.000,sushi,1303,401,829261262504,1242647463319,10,10,3.249377,-0.498499
2024-01-27 00:00:00.000,auxexchange,704,372,261698095845,170273107223,15,15,1.892473,0.349353
2024-01-27 00:00:00.000,animeswap,534,298,1555766689452,428571613770,25,25,1.791946,0.724527
2024-01-27 00:00:00.000,cetus,462,52,9784065053,14125996359,9,14,8.884615,-0.443776
2024-01-27 00:00:00.000,batswap,288,121,356099530311211,206824310333838,7,3,2.380165,0.419195
2024-01-26 00:00:00.000,liquidswap,19923,6354,4304434671348420,3380441854721249,36,39,3.135505,0.214661
2024-01-26 00:00:00.000,pancake,15267,3870,13118520255302808,12580315969952164,54,53,3.944961,0.041026
2024-01-26 00:00:00.000,hippo,5740,526,172369313013651,95003556032857,41,40,10.912548,0.448837
2024-01-26 00:00:00.000,thala,4675,1279,54575586261287,81655188877998,16,16,3.655199,-0.496185
2024-01-26 00:00:00.000,sushi,1658,493,727662716364,1043116163465,13,13,3.363083,-0.433516
2024-01-26 00:00:00.000,auxexchange,1046,504,3396429061645,946083260878,15,15,2.075397,0.721448
2024-01-26 00:00:00.000,animeswap,585,328,4081014849983,2358715901413,27,28,1.783537,0.422027
2024-01-26 00:00:00.000,cetus,512,54,15473069629,19288249336,10,12,9.481481,-0.246569
2024-01-26 00:00:00.000,batswap,357,129,116149026163687,81951736077232,7,6,2.767442,0.294426
2024-01-25 00:00:00.000,liquidswap,20248,4867,2688422091378120,2894663645266276,38,37,4.160263,-0.076715
2024-01-25 00:00:00.000,thala,15636,11364,212812264714923,71260612182005,16,16,1.375924,0.665148
2024-01-25 00:00:00.000,pancake,15289,4205,5440895137938870,5283216205660648,59,57,3.63591,0.02898
2024-01-25 00:00:00.000,hippo,10567,734,1244173312680723,1350173944992516,42,43,14.396458,-0.085198
2024-01-25 00:00:00.000,sushi,1434,340,1317053063490,1157822007999,10,11,4.217647,0.120899
2024-01-25 00:00:00.000,auxexchange,985,454,1214334191492,926659269387,15,15,2.169604,0.236899
2024-01-25 00:00:00.000,animeswap,634,323,13349022218038,8416774865279,23,25,1.962848,0.369484
2024-01-25 00:00:00.000,cetus,630,48,18893270110,16796424542,11,10,13.125,0.110984
2024-01-25 00:00:00.000,batswap,433,165,258725453271199,377295870529007,6,7,2.624242,-0.458287
2024-01-24 00:00:00.000,thala,46922,42479,50286888899364,40955465512910,17,17,1.104593,0.185564
2024-01-24 00:00:00.000,liquidswap,17303,4594,10631729396735456,9590693099602340,38,38,3.766434,0.097918
2024-01-24 00:00:00.000,pancake,13463,2519,9066019330085276,5274054094906927,73,72,5.344581,0.418261
2024-01-24 00:00:00.000,hippo,9922,546,8352126104355438,2295004436113896,39,37,18.172161,0.725219
2024-01-24 00:00:00.000,sushi,1571,408,1686251114717,1508651665754,10,12,3.85049,0.105322
2024-01-24 00:00:00.000,auxexchange,1183,518,1048536184010,5528175856599,17,17,2.283784,-4.27228
2024-01-24 00:00:00.000,animeswap,1029,413,9326642836716,14831582242868,29,29,2.491525,-0.590238
2024-01-24 00:00:00.000,cetus,634,36,20212564227,18172953119,11,12,17.611111,0.100908
